2797,Right Hemisphere,V1  MeanCurv,Ventricle
2798,Right Hemisphere,V1  GausCurv,Ventricle
2799,Right Hemisphere,V1  FoldInd,Ventricle
2800,Right Hemisphere,V1  CurvInd,Ventricle
2801,Right Hemisphere,V2  NumVert,Ventricle
2802,Right Hemisphere,V2  SurfArea,Ventricle
2803,Right Hemisphere,V2  GrayVol,Ventricle
2804,Right Hemisphere,V2  ThickAvg,Ventricle
2805,Right Hemisphere,V2  ThickStd,Ventricle
2806,Right Hemisphere,V2  MeanCurv,Ventricle
2807,Right Hemisphere,V2  GausCurv,Ventricle
2808,Right Hemisphere,V2  FoldInd,Ventricle
2809,Right Hemisphere,V2  CurvInd,Ventricle
2810,Right Hemisphere,MT NumVert,Miscellaneous
2811,Right Hemisphere,MT SurfArea,Miscellaneous
2812,Right Hemisphere,MT GrayVol,Miscellaneous
2813,Right Hemisphere,MT ThickAvg,Miscellaneous
2814,Right Hemisphere,MT ThickStd,Miscellaneous
2815,Right Hemisphere,MT MeanCurv,Miscellaneous
2816,Right Hemisphere,MT GausCurv,Miscellaneous
2817,Right Hemisphere,MT FoldInd,Miscellaneous
2818,Right Hemisphere,MT CurvInd,Miscellaneous
2819,Right Hemisphere,perirhinal NumVert,Miscellaneous
2820,Right Hemisphere,perirhinal SurfArea,Miscellaneous
2821,Right Hemisphere,perirhinal GrayVol,Miscellaneous
2822,Right Hemisphere,perirhinal ThickAvg,Miscellaneous
2823,Right Hemisphere,perirhinal ThickStd,Miscellaneous
2824,Right Hemisphere,perirhinal MeanCurv,Miscellaneous
2825,Right Hemisphere,perirhinal GausCurv,Miscellaneous
2826,Right Hemisphere,perirhinal FoldInd,Miscellaneous
2827,Right Hemisphere,perirhinal CurvInd,Miscellaneous
2828,Right Hemisphere,Number of Vertices,Ventricle
2829,Right Hemisphere,White Surface Total Area,Miscellaneous
2830,Right Hemisphere,Mean Thickness,Miscellaneous
2831,Right Hemisphere,bankssts NumVert,Miscellaneous
2832,Right Hemisphere,bankssts SurfArea,Miscellaneous
2833,Right Hemisphere,bankssts GrayVol,Miscellaneous
2834,Right Hemisphere,bankssts ThickAvg,Miscellaneous
2835,Right Hemisphere,bankssts ThickStd,Miscellaneous
2836,Right Hemisphere,bankssts MeanCurv,Miscellaneous
2837,Right Hemisphere,bankssts GausCurv,Miscellaneous
2838,Right Hemisphere,bankssts FoldInd,Miscellaneous
2839,Right Hemisphere,bankssts CurvInd,Miscellaneous
2840,Right Hemisphere,caudalanteriorcingulate NumVert,Anterior cingulate cortex
2841,Right Hemisphere,caudalanteriorcingulate SurfArea,Anterior cingulate cortex
2842,Right Hemisphere,caudalanteriorcingulate GrayVol,Anterior cingulate cortex
2843,Right Hemisphere,caudalanteriorcingulate ThickAvg,Anterior cingulate cortex
2844,Right Hemisphere,caudalanteriorcingulate ThickStd,Anterior cingulate cortex
2845,Right Hemisphere,caudalanteriorcingulate MeanCurv,Anterior cingulate cortex
2846,Right Hemisphere,caudalanteriorcingulate GausCurv,Anterior cingulate cortex
2847,Right Hemisphere,caudalanteriorcingulate FoldInd,Anterior cingulate cortex
2848,Right Hemisphere,caudalanteriorcingulate CurvInd,Anterior cingulate cortex
2849,Right Hemisphere,caudalmiddlefrontal NumVert,Miscellaneous
2850,Right Hemisphere,caudalmiddlefrontal SurfArea,Miscellaneous
2851,Right Hemisphere,caudalmiddlefrontal GrayVol,Miscellaneous
2852,Right Hemisphere,caudalmiddlefrontal ThickAvg,Miscellaneous
2853,Right Hemisphere,caudalmiddlefrontal ThickStd,Miscellaneous
2854,Right Hemisphere,caudalmiddlefrontal MeanCurv,Miscellaneous
2855,Right Hemisphere,caudalmiddlefrontal GausCurv,Miscellaneous
2856,Right Hemisphere,caudalmiddlefrontal FoldInd,Miscellaneous
2857,Right Hemisphere,caudalmiddlefrontal CurvInd,Miscellaneous
2858,Right Hemisphere,cuneus NumVert,Occipital Lobe
2859,Right Hemisphere,cuneus SurfArea,Occipital Lobe
2860,Right Hemisphere,cuneus GrayVol,Occipital Lobe
2861,Right Hemisphere,cuneus ThickAvg,Occipital Lobe
2862,Right Hemisphere,cuneus ThickStd,Occipital Lobe
2863,Right Hemisphere,cuneus MeanCurv,Occipital Lobe
2864,Right Hemisphere,cuneus GausCurv,Occipital Lobe
2865,Right Hemisphere,cuneus FoldInd,Occipital Lobe
2866,Right Hemisphere,cuneus CurvInd,Occipital Lobe
2867,Right Hemisphere,entorhinal NumVert,Entorhinal Cortex 
2868,Right Hemisphere,entorhinal SurfArea,Entorhinal Cortex 
2869,Right Hemisphere,entorhinal GrayVol,Entorhinal Cortex 
2870,Right Hemisphere,entorhinal ThickAvg,Entorhinal Cortex 
2871,Right Hemisphere,entorhinal ThickStd,Entorhinal Cortex 
2872,Right Hemisphere,entorhinal MeanCurv,Entorhinal Cortex 
2873,Right Hemisphere,entorhinal GausCurv,Entorhinal Cortex 
2874,Right Hemisphere,entorhinal FoldInd,Entorhinal Cortex 
2875,Right Hemisphere,entorhinal CurvInd,Entorhinal Cortex 
2876,Right Hemisphere,fusiform NumVert,Temporal Lobe
2877,Right Hemisphere,fusiform SurfArea,Temporal Lobe
2878,Right Hemisphere,fusiform GrayVol,Temporal Lobe
2879,Right Hemisphere,fusiform ThickAvg,Temporal Lobe
2880,Right Hemisphere,fusiform ThickStd,Temporal Lobe
2881,Right Hemisphere,fusiform MeanCurv,Temporal Lobe
2882,Right Hemisphere,fusiform GausCurv,Temporal Lobe
2883,Right Hemisphere,fusiform FoldInd,Temporal Lobe
2884,Right Hemisphere,fusiform CurvInd,Temporal Lobe
2885,Right Hemisphere,inferiorparietal NumVert,Parietal Lobe
2886,Right Hemisphere,inferiorparietal SurfArea,Parietal Lobe
2887,Right Hemisphere,inferiorparietal GrayVol,Parietal Lobe
2888,Right Hemisphere,inferiorparietal ThickAvg,Parietal Lobe
2889,Right Hemisphere,inferiorparietal ThickStd,Parietal Lobe
2890,Right Hemisphere,inferiorparietal MeanCurv,Parietal Lobe
2891,Right Hemisphere,inferiorparietal GausCurv,Parietal Lobe
2892,Right Hemisphere,inferiorparietal FoldInd,Parietal Lobe
2893,Right Hemisphere,inferiorparietal CurvInd,Parietal Lobe
2894,Right Hemisphere,inferiortemporal NumVert,Temporal Lobe
2895,Right Hemisphere,inferiortemporal SurfArea,Temporal Lobe
2896,Right Hemisphere,inferiortemporal GrayVol,Temporal Lobe
2897,Right Hemisphere,inferiortemporal ThickAvg,Temporal Lobe
2898,Right Hemisphere,inferiortemporal ThickStd,Temporal Lobe
2899,Right Hemisphere,inferiortemporal MeanCurv,Temporal Lobe
2900,Right Hemisphere,inferiortemporal GausCurv,Temporal Lobe
2901,Right Hemisphere,inferiortemporal FoldInd,Temporal Lobe
2902,Right Hemisphere,inferiortemporal CurvInd,Temporal Lobe
2903,Right Hemisphere,isthmuscingulate NumVert,Cingulate Cortex
2904,Right Hemisphere,isthmuscingulate SurfArea,Cingulate Cortex
2905,Right Hemisphere,isthmuscingulate GrayVol,Cingulate Cortex
2906,Right Hemisphere,isthmuscingulate ThickAvg,Cingulate Cortex
2907,Right Hemisphere,isthmuscingulate ThickStd,Cingulate Cortex
2908,Right Hemisphere,isthmuscingulate MeanCurv,Cingulate Cortex
2909,Right Hemisphere,isthmuscingulate GausCurv,Cingulate Cortex
2910,Right Hemisphere,isthmuscingulate FoldInd,Cingulate Cortex
2911,Right Hemisphere,isthmuscingulate CurvInd,Cingulate Cortex
2912,Right Hemisphere,lateraloccipital NumVert,Occipital Lobe
2913,Right Hemisphere,lateraloccipital SurfArea,Occipital Lobe
2914,Right Hemisphere,lateraloccipital GrayVol,Occipital Lobe
2915,Right Hemisphere,lateraloccipital ThickAvg,Occipital Lobe
2916,Right Hemisphere,lateraloccipital ThickStd,Occipital Lobe
2917,Right Hemisphere,lateraloccipital MeanCurv,Occipital Lobe
2918,Right Hemisphere,lateraloccipital GausCurv,Occipital Lobe
2919,Right Hemisphere,lateraloccipital FoldInd,Occipital Lobe
2920,Right Hemisphere,lateraloccipital CurvInd,Occipital Lobe
2921,Right Hemisphere,lateralorbitofrontal NumVert,Frontal Lobe
2922,Right Hemisphere,lateralorbitofrontal SurfArea,Frontal Lobe
2923,Right Hemisphere,lateralorbitofrontal GrayVol,Frontal Lobe
2924,Right Hemisphere,lateralorbitofrontal ThickAvg,Frontal Lobe
2925,Right Hemisphere,lateralorbitofrontal ThickStd,Frontal Lobe
2926,Right Hemisphere,lateralorbitofrontal MeanCurv,Frontal Lobe
2927,Right Hemisphere,lateralorbitofrontal GausCurv,Frontal Lobe
2928,Right Hemisphere,lateralorbitofrontal FoldInd,Frontal Lobe
2929,Right Hemisphere,lateralorbitofrontal CurvInd,Frontal Lobe
2930,Right Hemisphere,lingual NumVert,Occipital Lobe
2931,Right Hemisphere,lingual SurfArea,Occipital Lobe
2932,Right Hemisphere,lingual GrayVol,Occipital Lobe
2933,Right Hemisphere,lingual ThickAvg,Occipital Lobe
2934,Right Hemisphere,lingual ThickStd,Occipital Lobe
2935,Right Hemisphere,lingual MeanCurv,Occipital Lobe
2936,Right Hemisphere,lingual GausCurv,Occipital Lobe
2937,Right Hemisphere,lingual FoldInd,Occipital Lobe
2938,Right Hemisphere,lingual CurvInd,Occipital Lobe
2939,Right Hemisphere,medialorbitofrontal NumVert,Frontal Lobe
2940,Right Hemisphere,medialorbitofrontal SurfArea,Frontal Lobe
2941,Right Hemisphere,medialorbitofrontal GrayVol,Frontal Lobe
2942,Right Hemisphere,medialorbitofrontal ThickAvg,Frontal Lobe
2943,Right Hemisphere,medialorbitofrontal ThickStd,Frontal Lobe
2944,Right Hemisphere,medialorbitofrontal MeanCurv,Frontal Lobe
2945,Right Hemisphere,medialorbitofrontal GausCurv,Frontal Lobe
2946,Right Hemisphere,medialorbitofrontal FoldInd,Frontal Lobe
2947,Right Hemisphere,medialorbitofrontal CurvInd,Frontal Lobe
2948,Right Hemisphere,middletemporal NumVert,Temporal Lobe
2949,Right Hemisphere,middletemporal SurfArea,Temporal Lobe
2950,Right Hemisphere,middletemporal GrayVol,Temporal Lobe
2951,Right Hemisphere,middletemporal ThickAvg,Temporal Lobe
2952,Right Hemisphere,middletemporal ThickStd,Temporal Lobe
2953,Right Hemisphere,middletemporal MeanCurv,Temporal Lobe
2954,Right Hemisphere,middletemporal GausCurv,Temporal Lobe
2955,Right Hemisphere,middletemporal FoldInd,Temporal Lobe
2956,Right Hemisphere,middletemporal CurvInd,Temporal Lobe
2957,Right Hemisphere,parahippocampal NumVert,Temporal Lobe
2958,Right Hemisphere,parahippocampal SurfArea,Temporal Lobe
2959,Right Hemisphere,parahippocampal GrayVol,Temporal Lobe
2960,Right Hemisphere,parahippocampal ThickAvg,Temporal Lobe
2961,Right Hemisphere,parahippocampal ThickStd,Temporal Lobe
2962,Right Hemisphere,parahippocampal MeanCurv,Temporal Lobe
2963,Right Hemisphere,parahippocampal GausCurv,Temporal Lobe
2964,Right Hemisphere,parahippocampal FoldInd,Temporal Lobe
2965,Right Hemisphere,parahippocampal CurvInd,Temporal Lobe
2966,Right Hemisphere,paracentral NumVert,Frontal Lobe
2967,Right Hemisphere,paracentral SurfArea,Frontal Lobe
2968,Right Hemisphere,paracentral GrayVol,Frontal Lobe
2969,Right Hemisphere,paracentral ThickAvg,Frontal Lobe
2970,Right Hemisphere,paracentral ThickStd,Frontal Lobe
2971,Right Hemisphere,paracentral MeanCurv,Frontal Lobe
2972,Right Hemisphere,paracentral GausCurv,Frontal Lobe
2973,Right Hemisphere,paracentral FoldInd,Frontal Lobe
2974,Right Hemisphere,paracentral CurvInd,Frontal Lobe
2975,Right Hemisphere,parsopercularis NumVert,Frontal Lobe
2976,Right Hemisphere,parsopercularis SurfArea,Frontal Lobe
2977,Right Hemisphere,parsopercularis GrayVol,Frontal Lobe
2978,Right Hemisphere,parsopercularis ThickAvg,Frontal Lobe
2979,Right Hemisphere,parsopercularis ThickStd,Frontal Lobe
2980,Right Hemisphere,parsopercularis MeanCurv,Frontal Lobe
2981,Right Hemisphere,parsopercularis GausCurv,Frontal Lobe
2982,Right Hemisphere,parsopercularis FoldInd,Frontal Lobe
2983,Right Hemisphere,parsopercularis CurvInd,Frontal Lobe
2984,Right Hemisphere,parsorbitalis NumVert,Frontal Lobe
2985,Right Hemisphere,parsorbitalis SurfArea,Frontal Lobe
2986,Right Hemisphere,parsorbitalis GrayVol,Frontal Lobe
2987,Right Hemisphere,parsorbitalis ThickAvg,Frontal Lobe
2988,Right Hemisphere,parsorbitalis ThickStd,Frontal Lobe
2989,Right Hemisphere,parsorbitalis MeanCurv,Frontal Lobe
2990,Right Hemisphere,parsorbitalis GausCurv,Frontal Lobe
2991,Right Hemisphere,parsorbitalis FoldInd,Frontal Lobe
2992,Right Hemisphere,parsorbitalis CurvInd,Frontal Lobe
2993,Right Hemisphere,parstriangularis NumVert,Frontal Lobe
2994,Right Hemisphere,parstriangularis SurfArea,Frontal Lobe
2995,Right Hemisphere,parstriangularis GrayVol,Frontal Lobe
2996,Right Hemisphere,parstriangularis ThickAvg,Frontal Lobe
2997,Right Hemisphere,parstriangularis ThickStd,Frontal Lobe
2998,Right Hemisphere,parstriangularis MeanCurv,Frontal Lobe
2999,Right Hemisphere,parstriangularis GausCurv,Frontal Lobe
3000,Right Hemisphere,parstriangularis FoldInd,Frontal Lobe
3001,Right Hemisphere,parstriangularis CurvInd,Frontal Lobe
3002,Right Hemisphere,pericalcarine NumVert,Occipital Lobe
3003,Right Hemisphere,pericalcarine SurfArea,Occipital Lobe
3004,Right Hemisphere,pericalcarine GrayVol,Occipital Lobe
3005,Right Hemisphere,pericalcarine ThickAvg,Occipital Lobe
3006,Right Hemisphere,pericalcarine ThickStd,Occipital Lobe
3007,Right Hemisphere,pericalcarine MeanCurv,Occipital Lobe
3008,Right Hemisphere,pericalcarine GausCurv,Occipital Lobe
3009,Right Hemisphere,pericalcarine FoldInd,Occipital Lobe
3010,Right Hemisphere,pericalcarine CurvInd,Occipital Lobe
3011,Right Hemisphere,postcentral NumVert,Parietal Lobe
3012,Right Hemisphere,postcentral SurfArea,Parietal Lobe
3013,Right Hemisphere,postcentral GrayVol,Parietal Lobe
3014,Right Hemisphere,postcentral ThickAvg,Parietal Lobe
3015,Right Hemisphere,postcentral ThickStd,Parietal Lobe
3016,Right Hemisphere,postcentral MeanCurv,Parietal Lobe
3017,Right Hemisphere,postcentral GausCurv,Parietal Lobe
3018,Right Hemisphere,postcentral FoldInd,Parietal Lobe
3019,Right Hemisphere,postcentral CurvInd,Parietal Lobe
3020,Right Hemisphere,posteriorcingulate NumVert,Cingulate Cortex
3021,Right Hemisphere,posteriorcingulate SurfArea,Cingulate Cortex
3022,Right Hemisphere,posteriorcingulate GrayVol,Cingulate Cortex
3023,Right Hemisphere,posteriorcingulate ThickAvg,Cingulate Cortex
3024,Right Hemisphere,posteriorcingulate ThickStd,Cingulate Cortex
3025,Right Hemisphere,posteriorcingulate MeanCurv,Cingulate Cortex
3026,Right Hemisphere,posteriorcingulate GausCurv,Cingulate Cortex
3027,Right Hemisphere,posteriorcingulate FoldInd,Cingulate Cortex
3028,Right Hemisphere,posteriorcingulate CurvInd,Cingulate Cortex
3029,Right Hemisphere,precentral NumVert,Frontal Lobe
3030,Right Hemisphere,precentral SurfArea,Frontal Lobe
3031,Right Hemisphere,precentral GrayVol,Frontal Lobe
3032,Right Hemisphere,precentral ThickAvg,Frontal Lobe
3033,Right Hemisphere,precentral ThickStd,Frontal Lobe
3034,Right Hemisphere,precentral MeanCurv,Frontal Lobe
3035,Right Hemisphere,precentral GausCurv,Frontal Lobe
3036,Right Hemisphere,precentral FoldInd,Frontal Lobe
3037,Right Hemisphere,precentral CurvInd,Frontal Lobe
3038,Right Hemisphere,precuneus NumVert,Occipital Lobe
3039,Right Hemisphere,precuneus SurfArea,Occipital Lobe
3040,Right Hemisphere,precuneus GrayVol,Occipital Lobe
3041,Right Hemisphere,precuneus ThickAvg,Occipital Lobe
3042,Right Hemisphere,precuneus ThickStd,Occipital Lobe
3043,Right Hemisphere,precuneus MeanCurv,Occipital Lobe
3044,Right Hemisphere,precuneus GausCurv,Occipital Lobe
3045,Right Hemisphere,precuneus FoldInd,Occipital Lobe
3046,Right Hemisphere,precuneus CurvInd,Occipital Lobe
3047,Right Hemisphere,rostralanteriorcingulate NumVert,Cingulate Cortex
3048,Right Hemisphere,rostralanteriorcingulate SurfArea,Cingulate Cortex
3049,Right Hemisphere,rostralanteriorcingulate GrayVol,Cingulate Cortex
3050,Right Hemisphere,rostralanteriorcingulate ThickAvg,Cingulate Cortex
3051,Right Hemisphere,rostralanteriorcingulate ThickStd,Cingulate Cortex
3052,Right Hemisphere,rostralanteriorcingulate MeanCurv,Cingulate Cortex
3053,Right Hemisphere,rostralanteriorcingulate GausCurv,Cingulate Cortex
3054,Right Hemisphere,rostralanteriorcingulate FoldInd,Cingulate Cortex
3055,Right Hemisphere,rostralanteriorcingulate CurvInd,Cingulate Cortex
3056,Right Hemisphere,rostralmiddlefrontal NumVert,Frontal Lobe
3057,Right Hemisphere,rostralmiddlefrontal SurfArea,Frontal Lobe
3058,Right Hemisphere,rostralmiddlefrontal GrayVol,Frontal Lobe
3059,Right Hemisphere,rostralmiddlefrontal ThickAvg,Frontal Lobe
3060,Right Hemisphere,rostralmiddlefrontal ThickStd,Frontal Lobe
3061,Right Hemisphere,rostralmiddlefrontal MeanCurv,Frontal Lobe
3062,Right Hemisphere,rostralmiddlefrontal GausCurv,Frontal Lobe
3063,Right Hemisphere,rostralmiddlefrontal FoldInd,Frontal Lobe
3064,Right Hemisphere,rostralmiddlefrontal CurvInd,Frontal Lobe
3065,Right Hemisphere,superiorfrontal NumVert,Frontal Lobe
3066,Right Hemisphere,superiorfrontal SurfArea,Frontal Lobe
3067,Right Hemisphere,superiorfrontal GrayVol,Frontal Lobe
3068,Right Hemisphere,superiorfrontal ThickAvg,Frontal Lobe
3069,Right Hemisphere,superiorfrontal ThickStd,Frontal Lobe
3070,Right Hemisphere,superiorfrontal MeanCurv,Frontal Lobe
3071,Right Hemisphere,superiorfrontal GausCurv,Frontal Lobe
3072,Right Hemisphere,superiorfrontal FoldInd,Frontal Lobe
3073,Right Hemisphere,superiorfrontal CurvInd,Frontal Lobe
3074,Right Hemisphere,superiorparietal NumVert,Parietal Lobe
3075,Right Hemisphere,superiorparietal SurfArea,Parietal Lobe
3076,Right Hemisphere,superiorparietal GrayVol,Parietal Lobe
3077,Right Hemisphere,superiorparietal ThickAvg,Parietal Lobe
3078,Right Hemisphere,superiorparietal ThickStd,Parietal Lobe
3079,Right Hemisphere,superiorparietal MeanCurv,Parietal Lobe
3080,Right Hemisphere,superiorparietal GausCurv,Parietal Lobe
3081,Right Hemisphere,superiorparietal FoldInd,Parietal Lobe
3082,Right Hemisphere,superiorparietal CurvInd,Parietal Lobe
3083,Right Hemisphere,superiortemporal NumVert,Temporal Lobe
3084,Right Hemisphere,superiortemporal SurfArea,Temporal Lobe
3085,Right Hemisphere,superiortemporal GrayVol,Temporal Lobe
3086,Right Hemisphere,superiortemporal ThickAvg,Temporal Lobe
3087,Right Hemisphere,superiortemporal ThickStd,Temporal Lobe
3088,Right Hemisphere,superiortemporal MeanCurv,Temporal Lobe
3089,Right Hemisphere,superiortemporal GausCurv,Temporal Lobe
3090,Right Hemisphere,superiortemporal FoldInd,Temporal Lobe
3091,Right Hemisphere,superiortemporal CurvInd,Temporal Lobe
3092,Right Hemisphere,supramarginal NumVert,Parietal Lobe
3093,Right Hemisphere,supramarginal SurfArea,Parietal Lobe
3094,Right Hemisphere,supramarginal GrayVol,Parietal Lobe
3095,Right Hemisphere,supramarginal ThickAvg,Parietal Lobe
3096,Right Hemisphere,supramarginal ThickStd,Parietal Lobe
3097,Right Hemisphere,supramarginal MeanCurv,Parietal Lobe
3098,Right Hemisphere,supramarginal GausCurv,Parietal Lobe
3099,Right Hemisphere,supramarginal FoldInd,Parietal Lobe
3100,Right Hemisphere,supramarginal CurvInd,Parietal Lobe
3101,Right Hemisphere,frontalpole NumVert,Miscellaneous
3102,Right Hemisphere,frontalpole SurfArea,Miscellaneous
3103,Right Hemisphere,frontalpole GrayVol,Miscellaneous
3104,Right Hemisphere,frontalpole ThickAvg,Miscellaneous
3105,Right Hemisphere,frontalpole ThickStd,Miscellaneous
3106,Right Hemisphere,frontalpole MeanCurv,Miscellaneous
3107,Right Hemisphere,frontalpole GausCurv,Miscellaneous
3108,Right Hemisphere,frontalpole FoldInd,Miscellaneous
3109,Right Hemisphere,frontalpole CurvInd,Miscellaneous
3110,Right Hemisphere,temporalpole NumVert,Miscellaneous
3111,Right Hemisphere,temporalpole SurfArea,Miscellaneous
3112,Right Hemisphere,temporalpole GrayVol,Miscellaneous
3113,Right Hemisphere,temporalpole ThickAvg,Miscellaneous
3114,Right Hemisphere,temporalpole ThickStd,Miscellaneous
3115,Right Hemisphere,temporalpole MeanCurv,Miscellaneous
3116,Right Hemisphere,temporalpole GausCurv,Miscellaneous
3117,Right Hemisphere,temporalpole FoldInd,Miscellaneous
3118,Right Hemisphere,temporalpole CurvInd,Miscellaneous
3119,Right Hemisphere,transversetemporal NumVert,Temporal Lobe
3120,Right Hemisphere,transversetemporal SurfArea,Temporal Lobe
3121,Right Hemisphere,transversetemporal GrayVol,Temporal Lobe
3122,Right Hemisphere,transversetemporal ThickAvg,Temporal Lobe
3123,Right Hemisphere,transversetemporal ThickStd,Temporal Lobe
3124,Right Hemisphere,transversetemporal MeanCurv,Temporal Lobe
3125,Right Hemisphere,transversetemporal GausCurv,Temporal Lobe
3126,Right Hemisphere,transversetemporal FoldInd,Temporal Lobe
3127,Right Hemisphere,transversetemporal CurvInd,Temporal Lobe
3128,Right Hemisphere,insula NumVert,Insula
3129,Right Hemisphere,insula SurfArea,Insula
3130,Right Hemisphere,insula GrayVol,Insula
3131,Right Hemisphere,insula ThickAvg,Insula
3132,Right Hemisphere,insula ThickStd,Insula
3133,Right Hemisphere,insula MeanCurv,Insula
3134,Right Hemisphere,insula GausCurv,Insula
3135,Right Hemisphere,insula FoldInd,Insula
3136,Right Hemisphere,insula CurvInd,Insula
3137,Right Hemisphere,Number of Vertices,Ventricle
3138,Right Hemisphere,White Surface Total Area,Miscellaneous
3139,Right Hemisphere,Mean Thickness,Miscellaneous
3140,Right Hemisphere,G_and_S_frontomargin NumVert,Temporal Lobe
3141,Right Hemisphere,G_and_S_frontomargin SurfArea,Temporal Lobe
3142,Right Hemisphere,G_and_S_frontomargin GrayVol,Temporal Lobe
3143,Right Hemisphere,G_and_S_frontomargin ThickAvg,Temporal Lobe
3144,Right Hemisphere,G_and_S_frontomargin ThickStd,Temporal Lobe
3145,Right Hemisphere,G_and_S_frontomargin MeanCurv,Temporal Lobe
3146,Right Hemisphere,G_and_S_frontomargin GausCurv,Temporal Lobe
3147,Right Hemisphere,G_and_S_frontomargin FoldInd,Temporal Lobe
3148,Right Hemisphere,G_and_S_frontomargin CurvInd,Temporal Lobe
3149,Right Hemisphere,G_and_S_occipital_inf NumVert,Occipital Lobe
3150,Right Hemisphere,G_and_S_occipital_inf SurfArea,Occipital Lobe
3151,Right Hemisphere,G_and_S_occipital_inf GrayVol,Occipital Lobe
3152,Right Hemisphere,G_and_S_occipital_inf ThickAvg,Occipital Lobe
3153,Right Hemisphere,G_and_S_occipital_inf ThickStd,Occipital Lobe
3154,Right Hemisphere,G_and_S_occipital_inf MeanCurv,Occipital Lobe
3155,Right Hemisphere,G_and_S_occipital_inf GausCurv,Occipital Lobe
3156,Right Hemisphere,G_and_S_occipital_inf FoldInd,Occipital Lobe
3157,Right Hemisphere,G_and_S_occipital_inf CurvInd,Occipital Lobe
3158,Right Hemisphere,G_and_S_paracentral NumVert,Frontal Lobe
3159,Right Hemisphere,G_and_S_paracentral SurfArea,Frontal Lobe
3160,Right Hemisphere,G_and_S_paracentral GrayVol,Frontal Lobe
3161,Right Hemisphere,G_and_S_paracentral ThickAvg,Frontal Lobe
3162,Right Hemisphere,G_and_S_paracentral ThickStd,Frontal Lobe
3163,Right Hemisphere,G_and_S_paracentral MeanCurv,Frontal Lobe
3164,Right Hemisphere,G_and_S_paracentral GausCurv,Frontal Lobe
3165,Right Hemisphere,G_and_S_paracentral FoldInd,Frontal Lobe
3166,Right Hemisphere,G_and_S_paracentral CurvInd,Frontal Lobe
3167,Right Hemisphere,G_and_S_subcentral NumVert,Frontal Lobe
3168,Right Hemisphere,G_and_S_subcentral SurfArea,Frontal Lobe
3169,Right Hemisphere,G_and_S_subcentral GrayVol,Frontal Lobe
3170,Right Hemisphere,G_and_S_subcentral ThickAvg,Frontal Lobe
3171,Right Hemisphere,G_and_S_subcentral ThickStd,Frontal Lobe
3172,Right Hemisphere,G_and_S_subcentral MeanCurv,Frontal Lobe
3173,Right Hemisphere,G_and_S_subcentral GausCurv,Frontal Lobe
3174,Right Hemisphere,G_and_S_subcentral FoldInd,Frontal Lobe
3175,Right Hemisphere,G_and_S_subcentral CurvInd,Frontal Lobe
3176,Right Hemisphere,G_and_S_transv_frontopol NumVert,Frontal Lobe
3177,Right Hemisphere,G_and_S_transv_frontopol SurfArea,Frontal Lobe
3178,Right Hemisphere,G_and_S_transv_frontopol GrayVol,Frontal Lobe
3179,Right Hemisphere,G_and_S_transv_frontopol ThickAvg,Frontal Lobe
3180,Right Hemisphere,G_and_S_transv_frontopol ThickStd,Frontal Lobe
3181,Right Hemisphere,G_and_S_transv_frontopol MeanCurv,Frontal Lobe
3182,Right Hemisphere,G_and_S_transv_frontopol GausCurv,Frontal Lobe
3183,Right Hemisphere,G_and_S_transv_frontopol FoldInd,Frontal Lobe
3184,Right Hemisphere,G_and_S_transv_frontopol CurvInd,Frontal Lobe
3185,Right Hemisphere,G_and_S_cingul-Ant NumVert,Frontal Lobe
3186,Right Hemisphere,G_and_S_cingul-Ant SurfArea,Frontal Lobe
3187,Right Hemisphere,G_and_S_cingul-Ant GrayVol,Frontal Lobe
3188,Right Hemisphere,G_and_S_cingul-Ant ThickAvg,Frontal Lobe
3189,Right Hemisphere,G_and_S_cingul-Ant ThickStd,Frontal Lobe
3190,Right Hemisphere,G_and_S_cingul-Ant MeanCurv,Frontal Lobe
3191,Right Hemisphere,G_and_S_cingul-Ant GausCurv,Frontal Lobe
3192,Right Hemisphere,G_and_S_cingul-Ant FoldInd,Frontal Lobe
3193,Right Hemisphere,G_and_S_cingul-Ant CurvInd,Frontal Lobe
3194,Right Hemisphere,G_and_S_cingul-Mid-Ant NumVert,Limbic lobe
3195,Right Hemisphere,G_and_S_cingul-Mid-Ant SurfArea,Limbic lobe
3196,Right Hemisphere,G_and_S_cingul-Mid-Ant GrayVol,Limbic lobe
3197,Right Hemisphere,G_and_S_cingul-Mid-Ant ThickAvg,Limbic lobe
3198,Right Hemisphere,G_and_S_cingul-Mid-Ant ThickStd,Limbic lobe
3199,Right Hemisphere,G_and_S_cingul-Mid-Ant MeanCurv,Limbic lobe
3200,Right Hemisphere,G_and_S_cingul-Mid-Ant GausCurv,Limbic lobe
3201,Right Hemisphere,G_and_S_cingul-Mid-Ant FoldInd,Limbic lobe
3202,Right Hemisphere,G_and_S_cingul-Mid-Ant CurvInd,Limbic lobe
3203,Right Hemisphere,G_and_S_cingul-Mid-Post  NumVert,Limbic lobe
3204,Right Hemisphere,G_and_S_cingul-Mid-Post  SurfArea,Limbic lobe
3205,Right Hemisphere,G_and_S_cingul-Mid-Post  GrayVol,Limbic lobe
3206,Right Hemisphere,G_and_S_cingul-Mid-Post  ThickAvg,Limbic lobe
3207,Right Hemisphere,G_and_S_cingul-Mid-Post  ThickStd,Limbic lobe
3208,Right Hemisphere,G_and_S_cingul-Mid-Post  MeanCurv,Limbic lobe
